seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr22	23487324	23487331	8	*	X1923	9609	23487513	23506531	19019	+	181	upstream	181	RAB36
chr22	24093165	24093193	29	*	X1924	7621	24083772	24093279	9508	-	0	inside	85	ZNF70
chr22	24236512	24236601	90	*	X1927	4282	24236565	24237409	845	+	0	overlapStart	0	MIF
chr22	24666651	24666659	9	*	X1928	23384	24666790	24838325	171536	+	130	upstream	130	SPECC1L
chr22	24666735	24666875	141	*	X1929	23384	24666790	24838325	171536	+	0	overlapStart	0	SPECC1L
chr22	24951041	24951115	75	*	X1930	6634	24951618	24978854	27237	+	502	upstream	502	SNRPD3
chr22	24951297	24951475	179	*	X1931	6634	24951618	24978854	27237	+	142	upstream	142	SNRPD3
chr22	26879539	26879643	105	*	X1933	402055	26879846	26887904	8059	+	202	upstream	202	SRRD
chr22	26879539	26879643	105	*	X1933	89781	26846849	26879829	32981	-	0	inside	185	HPS4
chr22	28314898	28315113	216	*	X1934	100422998	28316514	28316599	86	+	1400	upstream	1400	MIR3199-2
chr22	28314898	28315113	216	*	X1934	23760	28247657	28315255	67599	-	0	inside	141	PITPNB
chr22	28314898	28315113	216	*	X1934	284900	28315364	28404267	88904	+	250	upstream	250	TTC28-AS1
chr22	29138510	29138675	166	*	X1935	11200	29083731	29137822	54092	-	687	upstream	687	CHEK2
chr22	29279615	29279642	28	*	X1936	84133	29279755	29453476	173722	+	112	upstream	112	ZNRF3
chr22	29279012	29279102	91	*	X1937	84133	29279755	29453476	173722	+	652	upstream	652	ZNRF3
chr22	29663826	29663960	135	*	X1938	2130	29663998	29696515	32518	+	37	upstream	37	EWSR1
chr22	29663826	29663960	135	*	X1938	25807	29655844	29663914	8071	-	0	overlapStart	0	RHBDD3
chr22	29702150	29702269	120	*	X1939	10634	29702997	29708774	5778	+	727	upstream	727	GAS2L1
chr22	30279077	30279086	10	*	X1940	8897	30279158	30426857	147700	+	71	upstream	71	MTMR3
chr22	30753112	30753257	146	*	X1941	10291	30727977	30752913	24937	-	198	upstream	198	SF3A1
chr22	31031525	31031532	8	*	X1943	339665	31031793	31065003	33211	+	260	upstream	260	SLC35E4
chr22	31063595	31063709	115	*	X1944	150290	31048038	31063872	15835	-	0	inside	162	DUSP18
chr22	31364949	31365053	105	*	X1945	22880	31322600	31364187	41588	-	761	upstream	761	MORC2
chr22	31364949	31365053	105	*	X1945	55000	31365634	31375380	9747	+	580	upstream	580	TUG1
chr22	31365147	31365161	15	*	X1946	22880	31322600	31364187	41588	-	959	upstream	959	MORC2
chr22	31365147	31365161	15	*	X1946	55000	31365634	31375380	9747	+	472	upstream	472	TUG1
chr22	32146098	32146227	130	*	X1947	253143	32072733	32146120	73388	-	0	overlapStart	0	PRR14L
chr22	32340020	32340184	165	*	X1948	7533	32340479	32353590	13112	+	294	upstream	294	YWHAH
chr22	36424515	36424547	33	*	X1952	23543	36134783	36424585	289803	-	0	inside	37	RBFOX2
chr22	36424646	36424709	64	*	X1953	23543	36134783	36424585	289803	-	60	upstream	60	RBFOX2
chr22	36424982	36425041	60	*	X1954	23543	36134783	36424585	289803	-	396	upstream	396	RBFOX2
chr22	36425337	36425356	20	*	X1955	23543	36134783	36424585	289803	-	751	upstream	751	RBFOX2
chr22	36784412	36784471	60	*	X1956	4627	36677323	36784063	106741	-	348	upstream	348	MYH9
chr22	36878178	36878209	32	*	X1957	25828	36863093	36877687	14595	-	490	upstream	490	TXN2
chr22	36878255	36878308	54	*	X1958	25828	36863093	36877687	14595	-	567	upstream	567	TXN2
chr22	38071441	38071530	90	*	X1964	3956	38071613	38075809	4197	+	82	upstream	82	LGALS1
chr22	38203655	38203744	90	*	X1969	23464	38203912	38213183	9272	+	167	upstream	167	GCAT
chr22	38245517	38245621	105	*	X1970	51386	38245379	38284789	39411	+	0	inside	137	EIF3L
chr22	38245517	38245621	105	*	X1970	724029	38243685	38243781	97	-	1735	upstream	1735	MIR659
chr22	38301831	38302181	351	*	X1971	85377	38302155	38338465	36311	+	0	overlapStart	0	MICALL1
chr22	39101889	39102017	129	*	X1972	9567	39101807	39129592	27786	+	0	inside	81	GTPBP1
chr22	39715852	39715891	40	*	X1974	26807	39715057	39715118	62	-	733	upstream	733	SNORD43
chr22	39915973	39916077	105	*	X1976	468	39916569	39918691	2123	+	491	upstream	491	ATF4
chr22	40742723	40742842	120	*	X1977	158	40742504	40762575	20072	+	0	inside	218	ADSL
chr22	41215529	41215593	65	*	X1978	10478	41165639	41215392	49754	-	136	upstream	136	SLC25A17
chr22	41347092	41347110	19	*	X1979	9978	41347351	41369019	21669	+	240	upstream	240	RBX1
chr22	41487394	41487463	70	*	X1981	100302237	41488517	41488570	54	+	1053	upstream	1053	MIR1281
chr22	41487394	41487463	70	*	X1981	2033	41488614	41576081	87468	+	1150	upstream	1150	EP300
chr22	41487677	41487708	32	*	X1982	100302237	41488517	41488570	54	+	808	upstream	808	MIR1281
chr22	41487677	41487708	32	*	X1982	2033	41488614	41576081	87468	+	905	upstream	905	EP300
chr22	41986191	41986273	83	*	X1986	5372	41972890	41985871	12982	-	319	upstream	319	PMM1
chr22	42016990	42017118	129	*	X1987	2547	42017295	42060052	42758	+	176	upstream	176	XRCC6
chr22	42016990	42017118	129	*	X1987	27351	41994032	42017061	23030	-	0	overlapStart	0	DESI1
chr22	42017228	42017255	28	*	X1988	2547	42017295	42060052	42758	+	39	upstream	39	XRCC6
chr22	42017228	42017255	28	*	X1988	27351	41994032	42017061	23030	-	166	upstream	166	DESI1
chr22	42229155	42229214	60	*	X1989	6721	42229106	42302375	73270	+	0	inside	48	SREBF2
chr22	42466627	42466746	120	*	X1990	4668	42454338	42466846	12509	-	0	inside	99	NAGA
chr22	43045126	43045211	86	*	X1992	1727	43013846	43045405	31560	-	0	inside	193	CYB5R3
chr22	43411054	43411118	65	*	X1993	11252	43265772	43411184	145413	-	0	inside	65	PACSIN2
chr22	50913653	50913705	53	*	X2004	6305	50883431	50913464	30034	-	188	upstream	188	SBF1
chr22	50945875	50945897	23	*	X2005	29781	50946645	50963209	16565	+	747	upstream	747	NCAPH2
chr22	50945875	50945897	23	*	X2005	91289	50941376	50946135	4760	-	0	inside	237	LMF2
chr22	50946033	50946113	81	*	X2006	29781	50946645	50963209	16565	+	531	upstream	531	NCAPH2
chr22	50946033	50946113	81	*	X2006	91289	50941376	50946135	4760	-	0	inside	21	LMF2
chr22	50970584	50970718	135	*	X2007	440836	50968838	50971008	2171	-	0	inside	289	ODF3B
chr20	304849	304852	4	*	X2008	6666	306215	310872	4658	+	1362	upstream	1362	SOX12
chr20	388832	388936	105	*	X2009	10616	388709	411610	22902	+	0	inside	122	RBCK1
chr20	524187	524306	120	*	X2011	1457	463338	524482	61145	-	0	inside	175	CSNK2A1
chr20	2632892	2632945	54	*	X2013	100302138	2633423	2633488	66	+	477	upstream	477	MIR1292
chr20	2632892	2632945	54	*	X2013	10528	2633178	2639039	5862	+	232	upstream	232	NOP56
chr20	2632892	2632945	54	*	X2013	692213	2634858	2634932	75	+	1912	upstream	1912	SNORD110
chr20	3026289	3026345	57	*	X2014	64949	3026675	3028896	2222	+	329	upstream	329	MRPS26
chr20	3185010	3185077	68	*	X2015	65992	3171012	3185295	14284	-	0	inside	217	DDRGK1
chr20	3185258	3185358	101	*	X2016	65992	3171012	3185295	14284	-	0	overlapStart	0	DDRGK1
chr20	3388437	3388525	89	*	X2017	25943	3229948	3388587	158640	-	0	inside	61	C20orf194
chr20	3388568	3388687	120	*	X2018	25943	3229948	3388587	158640	-	0	overlapStart	0	C20orf194
chr20	3388718	3388822	105	*	X2019	25943	3229948	3388587	158640	-	130	upstream	130	C20orf194
chr20	3869680	3869829	150	*	X2024	80025	3869486	3904502	35017	+	0	inside	193	PANK2
chr20	5931017	5931120	104	*	X2026	51605	5918486	5931173	12688	-	0	inside	52	TRMT6
chr20	5931017	5931120	104	*	X2026	84515	5931298	5975831	44534	+	177	upstream	177	MCM8
chr20	10654775	10654885	111	*	X2027	182	10618332	10654694	36363	-	80	upstream	80	JAG1
chr20	11871228	11871279	52	*	X2028	22903	11871477	11907243	35767	+	197	upstream	197	BTBD3
chr20	11871332	11871377	46	*	X2029	22903	11871477	11907243	35767	+	99	upstream	99	BTBD3
chr20	16553887	16553947	61	*	X2030	55614	16252749	16554079	301331	-	0	inside	131	KIF16B
chr20	18568557	18568662	106	*	X2033	92675	18568556	18744560	176005	+	0	inside	0	DTD1
chr20	21106419	21106448	30	*	X2034	55857	21106624	21227258	120635	+	175	upstream	175	KIZ
chr20	23330652	23330771	120	*	X2035	29107	23331373	23335408	4036	+	601	upstream	601	NXT1
chr20	23618538	23618619	82	*	X2036	1471	23608534	23618574	10041	-	0	overlapStart	0	CST3
chr20	25228554	25228614	61	*	X2038	5834	25228706	25278648	49943	+	91	upstream	91	PYGB
chr20	25228663	25228673	11	*	X2039	5834	25228706	25278648	49943	+	32	upstream	32	PYGB
chr20	25371465	25371489	25	*	X2040	26090	25275379	25371618	96240	-	0	inside	128	ABHD12
chr20	30160732	30160821	90	*	X2042	100874042	30155510	30161066	5557	-	0	inside	244	HM13-AS1
chr20	30160854	30160943	90	*	X2043	100874042	30155510	30161066	5557	-	0	inside	122	HM13-AS1
chr20	30539684	30539694	11	*	X2045	81572	30532758	30539883	7126	-	0	inside	188	PDRG1
chr20	30946315	30946341	27	*	X2046	171023	30946147	31027122	80976	+	0	inside	167	ASXL1
chr20	31407731	31408144	414	*	X2048	22919	31407699	31438211	30513	+	0	inside	31	MAPRE1
chr20	32077888	32077937	50	*	X2049	9139	32077928	32237837	159910	+	0	overlapStart	0	CBFA2T2
chr20	32320092	32320316	225	*	X2050	84905	32319808	32380075	60268	+	0	inside	283	ZNF341
chr20	32580890	32581189	300	*	X2051	22913	32581458	32670991	89534	+	268	upstream	268	RALY
chr20	32581295	32581399	105	*	X2052	22913	32581458	32670991	89534	+	58	upstream	58	RALY
chr20	33292112	33292231	120	*	X2054	58476	33292148	33301237	9090	+	0	overlapStart	0	TP53INP2
chr20	33413464	33413467	4	*	X2055	23054	33302578	33413433	110856	-	30	upstream	30	NCOA6
chr20	33543780	33543910	131	*	X2056	2937	33516236	33543601	27366	-	178	upstream	178	GSS
chr20	33543780	33543910	131	*	X2056	57644	33543704	33590240	46537	+	0	inside	75	MYH7B
chr20	33865904	33866091	188	*	X2060	101410538	33864136	33865960	1825	-	0	overlapStart	0	MMP24OS
chr20	33865904	33866091	188	*	X2060	55741	33703160	33865960	162801	-	0	overlapStart	0	EDEM2
chr20	33865655	33865759	105	*	X2061	101410538	33864136	33865960	1825	-	0	inside	200	MMP24OS
chr20	33865655	33865759	105	*	X2061	55741	33703160	33865960	162801	-	0	inside	200	EDEM2
chr20	33872402	33872503	102	*	X2062	3692	33866709	33872619	5911	-	0	inside	115	EIF6
chr20	34042901	34043035	135	*	X2063	11190	34042996	34099803	56808	+	0	overlapStart	0	CEP250
chr20	34043051	34043155	105	*	X2064	11190	34042996	34099803	56808	+	0	inside	54	CEP250
chr20	34043269	34043302	34	*	X2065	11190	34042996	34099803	56808	+	0	inside	272	CEP250
chr20	34359805	34359853	49	*	X2070	51230	34359923	34538288	178366	+	69	upstream	69	PHF20
chr20	34359926	34359999	74	*	X2071	51230	34359923	34538288	178366	+	0	inside	2	PHF20
chr20	35202055	35202059	5	*	X2077	100527943	35202957	35240960	38004	+	897	upstream	897	TGIF2-RAB5IF
chr20	35202055	35202059	5	*	X2077	60436	35201876	35222355	20480	+	0	inside	178	TGIF2
chr20	35724111	35724185	75	*	X2081	5933	35626178	35724410	98233	-	0	inside	224	RBL1
chr20	36156656	36156684	29	*	X2085	10904	36145819	36156333	10515	-	322	upstream	322	BLCAP
chr20	36322176	36322216	41	*	X2086	56259	36322434	36500520	178087	+	217	upstream	217	CTNNBL1
chr20	37376806	37376910	105	*	X2087	79913	37377097	37401089	23993	+	186	upstream	186	ACTR5
chr20	37377061	37377179	119	*	X2088	79913	37377097	37401089	23993	+	0	overlapStart	0	ACTR5
chr20	42219248	42219258	11	*	X2089	51098	42219579	42275862	56284	+	320	upstream	320	IFT52
chr20	42839054	42839261	208	*	X2090	100505783	42839600	42854667	15068	+	338	upstream	338	OSER1-DT
chr20	42839054	42839261	208	*	X2090	51526	42824581	42839546	14966	-	0	inside	284	OSER1
chr20	42839400	42839522	123	*	X2091	100505783	42839600	42854667	15068	+	77	upstream	77	OSER1-DT
chr20	42839400	42839522	123	*	X2091	51526	42824581	42839546	14966	-	0	inside	23	OSER1
chr20	43514022	43514065	44	*	X2092	7529	43514344	43537161	22818	+	278	upstream	278	YWHAB
chr20	43538680	43538766	87	*	X2093	80336	43538703	43587799	49097	+	0	overlapStart	0	PABPC1L
chr20	43977202	43977231	30	*	X2095	6385	43953929	43977064	23136	-	137	upstream	137	SDC4
chr20	44441298	44441347	50	*	X2096	11065	44441255	44445596	4342	+	0	inside	42	UBE2C
chr20	44462287	44462327	41	*	X2097	90203	44462470	44471914	9445	+	142	upstream	142	SNX21
chr20	44462373	44462597	225	*	X2098	90203	44462470	44471914	9445	+	0	overlapStart	0	SNX21
chr20	44462703	44462793	91	*	X2099	90203	44462470	44471914	9445	+	0	inside	232	SNX21
chr20	44718739	44718795	57	*	X2100	57727	44689626	44718580	28955	-	158	upstream	158	NCOA5
chr20	46130801	46130831	31	*	X2104	8202	46130601	46285621	155021	+	0	inside	199	NCOA3
chr20	47538073	47538119	47	*	X2105	10564	47538275	47653230	114956	+	155	upstream	155	ARFGEF2
chr20	47538480	47538614	135	*	X2106	10564	47538275	47653230	114956	+	0	inside	204	ARFGEF2
chr20	47662762	47662821	60	*	X2107	1434	47662783	47713497	50715	+	0	overlapStart	0	CSE1L
chr20	48553140	48553214	75	*	X2111	55905	48552914	48570422	17509	+	0	inside	225	RNF114
chr20	52210638	52210652	15	*	X2116	7764	52183610	52210801	27192	-	0	inside	148	ZNF217
chr20	54967144	54967167	24	*	X2118	1477	54967427	54979582	12156	+	259	upstream	259	CSTF1
chr20	54967144	54967167	24	*	X2118	6790	54944445	54967351	22907	-	0	inside	183	AURKA
chr20	56884378	56884497	120	*	X2120	55370	56806188	56884495	78308	-	0	overlapStart	0	PPP4R1L
chr20	56884378	56884497	120	*	X2120	57403	56884771	56942563	57793	+	273	upstream	273	RAB22A
chr20	56964209	56964226	18	*	X2121	9217	56964175	57026156	61982	+	0	inside	33	VAPB
chr20	56964242	56964335	94	*	X2122	9217	56964175	57026156	61982	+	0	inside	66	VAPB
chr20	58515906	58515931	26	*	X2123	5509	58511887	58515352	3466	-	553	upstream	553	PPP1R3D
chr20	60697778	60697874	97	*	X2124	149986	60697517	60710434	12918	+	0	inside	260	LSM14B
chr20	60718563	60718682	120	*	X2125	26039	60718822	60757566	38745	+	139	upstream	139	SS18L1
chr20	60718563	60718682	120	*	X2125	5688	60711783	60718514	6732	-	48	upstream	48	PSMA7
chr20	60718718	60718777	60	*	X2126	26039	60718822	60757566	38745	+	44	upstream	44	SS18L1
chr20	60718718	60718777	60	*	X2126	5688	60711783	60718514	6732	-	203	upstream	203	PSMA7
chr20	60877523	60877542	20	*	X2127	11047	60878027	60883918	5892	+	484	upstream	484	ADRM1
chr20	60962218	60962232	15	*	X2129	6227	60962121	60963576	1456	+	0	inside	96	RPS21
chr20	61569091	61569113	23	*	X2130	11083	61509090	61569304	60215	-	0	inside	190	DIDO1
chr20	61569091	61569113	23	*	X2130	54994	61569441	61579827	10387	+	327	upstream	327	GID8
chr20	61904166	61904358	193	*	X2131	55738	61904165	61921142	16978	+	0	inside	0	ARFGAP1
chr20	62151994	62152113	120	*	X2132	79144	62152133	62153524	1392	+	19	upstream	19	PPDPF
chr20	62152374	62152503	130	*	X2133	79144	62152133	62153524	1392	+	0	inside	240	PPDPF
chr20	62168941	62169008	68	*	X2134	5753	62159776	62168723	8948	-	217	upstream	217	PTK6
chr20	62258890	62259001	112	*	X2136	26205	62218955	62258381	39427	-	508	upstream	508	GMEB2
chr20	62612233	62612261	29	*	X2140	140700	62605466	62611362	5897	-	870	upstream	870	SAMD10
chr20	62612233	62612261	29	*	X2140	24148	62612431	62664453	52023	+	169	upstream	169	PRPF6
chr20	62887212	62887282	71	*	X2141	55251	62887048	62907579	20532	+	0	inside	163	PCMTD2
chr21	34852440	34852525	86	*	X2142	757	34804793	34852316	47524	-	123	upstream	123	TMEM50B
chr21	35014711	35014879	169	*	X2143	6453	35014784	35261609	246826	+	0	overlapStart	0	ITSN1
chr21	35014711	35014879	169	*	X2143	9946	34961648	35014160	52513	-	550	upstream	550	CRYZL1
chr21	37692622	37692626	5	*	X2144	23515	37692487	37748944	56458	+	0	inside	134	MORC3
chr21	40555354	40555413	60	*	X2145	8624	40547372	40555440	8069	-	0	inside	26	PSMG1
chr21	43916671	43916734	64	*	X2146	89765	43892597	43916401	23805	-	269	upstream	269	RSPH1
chr21	45758911	45758987	77	*	X2147	755	45748827	45759285	10459	-	0	inside	297	CFAP410
chr21	46237740	46237763	24	*	X2148	6612	46225532	46238044	12513	-	0	inside	280	SUMO3
chr21	47648659	47648700	42	*	X2149	114044	47649158	47671743	22586	+	457	upstream	457	MCM3AP-AS1
chr21	47648659	47648700	42	*	X2149	4047	47608360	47648738	40379	-	0	inside	37	LSS
chr21	47744022	47744107	86	*	X2150	5116	47744036	47865682	121647	+	0	overlapStart	0	PCNT
chr21	47744022	47744107	86	*	X2150	54058	47720344	47743785	23442	-	236	upstream	236	C21orf58
chr21	47744574	47744606	33	*	X2151	54058	47720344	47743785	23442	-	788	upstream	788	C21orf58
chr21	47744667	47744786	120	*	X2152	54058	47720344	47743785	23442	-	881	upstream	881	C21orf58
chr7	560019	560069	51	*	X2154	441307	560028	564869	4842	+	0	overlapStart	0	HRAT92
chr7	560019	560069	51	*	X2154	5154	536897	559481	22585	-	537	upstream	537	PDGFA
chr7	558879	558998	120	*	X2155	441307	560028	564869	4842	+	1029	upstream	1029	HRAT92
chr7	1015173	1015237	65	*	X2162	11033	937537	1015235	77699	-	0	overlapStart	0	ADAP1
chr7	1015173	1015237	65	*	X2162	90639	1004486	1015235	10750	-	0	overlapStart	0	COX19
chr7	1177702	1177821	120	*	X2166	84310	1036623	1177893	141271	-	0	inside	71	C7orf50
chr7	1499060	1499162	103	*	X2167	79778	1473995	1499109	25115	-	0	overlapStart	0	MICALL2
chr7	2443242	2443318	77	*	X2169	55501	2443195	2474216	31022	+	0	inside	46	CHST12
chr7	2595412	2595531	120	*	X2171	221927	2577444	2595392	17949	-	19	upstream	19	BRAT1
chr7	2671713	2671763	51	*	X2172	80727	2671603	2704436	32834	+	0	inside	109	TTYH3
chr7	5013840	5013912	73	*	X2176	441191	5013616	5037800	24185	+	0	inside	223	RNF216P1
chr7	8008375	8008475	101	*	X2182	113263	8008374	8128709	120336	+	0	inside	0	GLCCI1
chr7	16685719	16685777	59	*	X2183	28969	16685759	16746148	60390	+	0	overlapStart	0	BZW2
chr7	16685719	16685777	59	*	X2183	57037	16639401	16685442	46042	-	276	upstream	276	ANKMY2
chr7	16685831	16685851	21	*	X2184	28969	16685759	16746148	60390	+	0	inside	71	BZW2
chr7	16685831	16685851	21	*	X2184	57037	16639401	16685442	46042	-	388	upstream	388	ANKMY2
chr7	21467378	21467391	14	*	X2185	6671	21467689	21554151	86463	+	297	upstream	297	SP4
chr7	21467527	21467634	108	*	X2186	6671	21467689	21554151	86463	+	54	upstream	54	SP4
chr7	21467710	21467934	225	*	X2187	6671	21467689	21554151	86463	+	0	inside	20	SP4
chr7	26240777	26241031	255	*	X2188	11335	26240831	26253227	12397	+	0	overlapStart	0	CBX3
chr7	26240777	26241031	255	*	X2188	3181	26229556	26240413	10858	-	363	upstream	363	HNRNPA2B1
chr7	26241047	26241164	118	*	X2189	11335	26240831	26253227	12397	+	0	inside	215	CBX3
chr7	26241047	26241164	118	*	X2189	3181	26229556	26240413	10858	-	633	upstream	633	HNRNPA2B1
chr7	30324172	30324277	106	*	X2191	223082	30323923	30407308	83386	+	0	inside	248	ZNRF2
chr7	32535333	32535397	65	*	X2192	23080	32535176	33079036	543861	+	0	inside	156	AVL9
chr7	32535333	32535397	65	*	X2192	23658	32524945	32534870	9926	-	462	upstream	462	LSM5
chr7	32931274	32931543	270	*	X2194	25948	32907778	32931468	23691	-	0	overlapStart	0	KBTBD2
chr7	33102358	33102492	135	*	X2195	51251	33053725	33102409	48685	-	0	overlapStart	0	NT5C3A
chr7	33168767	33168886	120	*	X2196	27241	33169152	33645680	476529	+	265	upstream	265	BBS9
chr7	35840369	35840390	22	*	X2198	989	35840596	35946715	106120	+	205	upstream	205	SEPTIN7
chr7	35840636	35840725	90	*	X2199	989	35840596	35946715	106120	+	0	inside	39	SEPTIN7
chr7	35840786	35840920	135	*	X2200	989	35840596	35946715	106120	+	0	inside	189	SEPTIN7
chr7	36192273	36192350	78	*	X2201	80820	36192836	36341152	148317	+	485	upstream	485	EEPD1
chr7	39662806	39662867	62	*	X2202	5898	39663152	39747723	84572	+	284	upstream	284	RALA
chr7	39663168	39663287	120	*	X2203	5898	39663152	39747723	84572	+	0	inside	15	RALA
chr7	43622705	43622737	33	*	X2205	9263	43622692	43666978	44287	+	0	inside	12	STK17A
chr7	43909218	43909302	85	*	X2206	64951	43906157	43909145	2989	-	72	upstream	72	MRPS24
chr7	43909349	43909413	65	*	X2207	64951	43906157	43909145	2989	-	203	upstream	203	MRPS24
chr7	43966418	43966430	13	*	X2208	55665	43915501	43965996	50496	-	421	upstream	421	URGCP
chr7	44084303	44084407	105	*	X2209	28988	44084239	44101315	17077	+	0	inside	63	DBNL
chr7	44084423	44084450	28	*	X2210	28988	44084239	44101315	17077	+	0	inside	183	DBNL
chr7	44122424	44122601	178	*	X2211	27434	44111847	44122129	10283	-	294	upstream	294	POLM
chr7	44122101	44122107	7	*	X2212	27434	44111847	44122129	10283	-	0	inside	21	POLM
chr7	44162986	44163147	162	*	X2213	5425	44154279	44163169	8891	-	0	inside	21	POLD2
chr7	44621931	44621981	51	*	X2214	222068	44618762	44621827	3066	-	103	upstream	103	TMED4
chr7	44646138	44646257	120	*	X2215	4967	44646121	44748669	102549	+	0	inside	16	OGDH
chr7	44787939	44787974	36	*	X2217	83637	44788180	44809479	21300	+	205	upstream	205	ZMIZ2
chr7	44788062	44788131	70	*	X2218	83637	44788180	44809479	21300	+	48	upstream	48	ZMIZ2
chr7	44835907	44836011	105	*	X2219	5478	44836241	44842716	6476	+	229	upstream	229	PPIA
chr7	44836458	44836696	239	*	X2220	5478	44836241	44842716	6476	+	0	inside	216	PPIA
chr7	44887477	44887566	90	*	X2222	94239	44866488	44887725	21238	-	0	inside	158	H2AZ2
chr7	44924979	44925023	45	*	X2223	5814	44915892	44924960	9069	-	18	upstream	18	PURB
chr7	45039189	45039249	61	*	X2224	83605	45039345	45116069	76725	+	95	upstream	95	CCM2
chr7	56174314	56174343	30	*	X2227	51142	56169266	56174187	4922	-	126	upstream	126	CHCHD2
chr7	65447311	65447403	93	*	X2228	2990	65425673	65447301	21629	-	9	upstream	9	GUSB
chr7	66093659	66093726	68	*	X2229	154881	66093868	66108216	14349	+	141	upstream	141	KCTD7
chr7	66093659	66093726	68	*	X2229	27342	66093868	66276448	182581	+	141	upstream	141	RABGEF1
chr7	72936434	72936452	19	*	X2230	9031	72854728	72936615	81888	-	0	inside	162	BAZ1B
chr7	72936536	72936640	105	*	X2231	9031	72854728	72936615	81888	-	0	overlapStart	0	BAZ1B
chr7	72971619	72971813	195	*	X2233	9275	72950683	72972065	21383	-	0	inside	251	BCL7B
chr7	72993074	72993410	337	*	X2234	26608	72983277	72993013	9737	-	60	upstream	60	TBL2
chr7	73097800	73097934	135	*	X2235	114049	73097898	73119491	21594	+	0	overlapStart	0	BUD23
chr7	73097800	73097934	135	*	X2235	84277	73095248	73097781	2534	-	18	upstream	18	DNAJC30
chr7	75988263	75988547	285	*	X2242	7532	75956108	75988342	32235	-	0	overlapStart	0	YWHAG
chr7	77166299	77166308	10	*	X2246	5782	77166773	77269388	102616	+	464	upstream	464	PTPN12
chr7	77166425	77166667	243	*	X2247	5782	77166773	77269388	102616	+	105	upstream	105	PTPN12
chr7	87505692	87505826	135	*	X2248	10926	87505544	87538856	33313	+	0	inside	147	DBF4
chr7	87505692	87505826	135	*	X2248	55972	87463814	87505692	41879	-	0	overlapStart	0	SLC25A40
chr7	91510195	91510299	105	*	X2250	7978	91431460	91510016	78557	-	178	upstream	178	MTERF1
chr7	92157784	92157827	44	*	X2251	5189	92116337	92157845	41509	-	0	inside	17	PEX1
chr7	92157784	92157827	44	*	X2251	84060	92158087	92167319	9233	+	259	upstream	259	RBM48
chr7	97881315	97881419	105	*	X2252	25851	97844755	97881563	36809	-	0	inside	143	TECPR1
chr7	99070307	99070456	150	*	X2256	285989	99070515	99085217	14703	+	58	upstream	58	ZNF789
chr7	99102472	99102591	120	*	X2257	23660	99102273	99131445	29173	+	0	inside	198	ZKSCAN5
chr7	99698547	99698558	12	*	X2259	9179	99699130	99707942	8813	+	571	upstream	571	AP4M1
chr7	99699402	99699404	3	*	X2260	4176	99690404	99699427	9024	-	0	inside	22	MCM7
chr7	99699402	99699404	3	*	X2260	9179	99699130	99707942	8813	+	0	inside	271	AP4M1
chr7	100027184	100027318	135	*	X2262	55063	99998495	100026431	27937	-	752	upstream	752	ZCWPW1
chr7	100027559	100027561	3	*	X2263	55063	99998495	100026431	27937	-	1127	upstream	1127	ZCWPW1
chr7	100034009	100034130	122	*	X2264	221908	100032912	100034094	1183	-	0	overlapStart	0	PPP1R35
chr7	100136930	100136932	3	*	X2265	3268	100136834	100165843	29010	+	0	inside	95	AGFG2
chr7	100271412	100271502	91	*	X2268	2783	100271363	100276792	5430	+	0	inside	48	GNB2
chr7	100450414	100450417	4	*	X2269	56996	100450341	100464634	14294	+	0	inside	72	SLC12A9
chr7	100487706	100487707	2	*	X2270	402682	100486344	100487339	996	-	366	upstream	366	UFSP1
chr7	100487803	100487810	8	*	X2271	402682	100486344	100487339	996	-	463	upstream	463	UFSP1
chr7	100488006	100488112	107	*	X2272	402682	100486344	100487339	996	-	666	upstream	666	UFSP1
chr7	100728627	100728761	135	*	X2273	81844	100728786	100735010	6225	+	24	upstream	24	TRIM56
chr7	100728837	100728945	109	*	X2274	81844	100728786	100735010	6225	+	0	inside	50	TRIM56
chr7	105162412	105162486	75	*	X2275	54517	105096960	105162685	65726	-	0	inside	198	PUS7
chr7	105162657	105162791	135	*	X2276	54517	105096960	105162685	65726	-	0	overlapStart	0	PUS7
chr7	105517018	105517034	17	*	X2277	222255	105245221	105517031	271811	-	0	overlapStart	0	ATXN7L1
chr7	105517018	105517034	17	*	X2277	222256	105517267	105676877	159611	+	232	upstream	232	CDHR3
chr7	105752768	105752977	210	*	X2278	6856	105730814	105753093	22280	-	0	inside	115	SYPL1
chr7	105925448	105925567	120	*	X2279	10135	105888732	105925638	36907	-	0	inside	70	NAMPT
chr7	105925763	105925897	135	*	X2280	10135	105888732	105925638	36907	-	124	upstream	124	NAMPT
chr7	106808961	106809035	75	*	X2281	26959	106809406	106842974	33569	+	370	upstream	370	HBP1
chr7	106809398	106809419	22	*	X2282	26959	106809406	106842974	33569	+	0	overlapStart	0	HBP1
chr7	111846728	111846765	38	*	X2286	11179	111846643	111983989	137347	+	0	inside	84	ZNF277
chr7	111846728	111846765	38	*	X2286	9732	111366164	111846462	480299	-	265	upstream	265	DOCK4
chr7	112579866	112579931	66	*	X2288	154743	112459202	112579932	120731	-	0	inside	0	BMT2
chr7	112580104	112580176	73	*	X2289	154743	112459202	112579932	120731	-	171	upstream	171	BMT2
